SMILES,MP,MolLogP,TPSA
c1ccc(cc1)C(=O)c2ccc(cc2)[N+](=O)[O-],137.0,2.825800000000001,60.209999999999994
c1ccnc(c1)c2cccc(n2)c3ccccn3,91.0,3.2056000000000013,38.67
O=Cc1cc(O)ccc1O,98.0,0.9102999999999997,57.53
c1ccc(cc1)OCCCCBr,42.0,3.2405000000000017,9.23
COc1ccc(cc1C(C)=O)OC,20.0,1.9063999999999999,35.53
CCOc1ccc(cc1)C(C)(C)COCc3cc(Oc2ccccc2)ccc3,36.0,6.372000000000006,27.69
OCc1ccccc1Br,81.0,1.9413999999999998,20.23
Clc1ccccc1OC(C)C(=O)O,114.0,2.1918999999999995,46.53
c1ccc(cc1)C(=O)CCC(=O)O,117.0,1.7341,54.370000000000005
c1ccc(c(c1)C#N)C(=O)N,173.0,0.6571800000000001,66.88
c1ccc(cc1)CNC(=O)c2ccccc2,106.0,2.616600000000001,29.1
c1cc(c(cc1F)F)C(=O)O,188.0,1.6629999999999998,37.3
c1cnc(nc1)Cl,66.0,1.13,25.78
c1ccc(cc1)NC2CCCCC2,15.0,3.4312000000000022,12.03
c1cc(ccc1C(=O)N)C(F)(F)F,184.0,1.8043,43.09
c1cc(c(c(c1)F)C#N)F,30.0,1.8364800000000001,23.79
COc1cc(cc(c1OC)O)C(=O)O,196.0,1.1075999999999997,75.99
CCCCCC(=O)OC(=O)CCCCC,-40.0,3.216800000000002,43.370000000000005
c1ccc(cc1)c2ccc(cc2)C(=O)c3ccccc3,101.0,4.584600000000004,17.07
c1ccc2cc(ccc2c1)C(=O)Cl,50.0,3.2188000000000008,17.07
COc1ccc(cc1)N=C=S,19.0,2.4295,21.59
C=CCC(C(=O)O)C(=O)O,104.0,0.3478999999999999,74.6
c1ccc(cc1)c2ccccc2CO,49.0,2.8459000000000017,20.23
c1cc(ccc1CO)C(=O)O,181.0,0.8771,57.53
Ic1cc(Cl)cc(Cl)c1,56.0,3.5980000000000008,0.0
c1cc(ccc1C#N)I,126.0,2.1628800000000004,23.79
c1ccc(cc1)c2ccc(cc2)C=O,59.0,3.166100000000002,17.07
c1cc(cc(c1)[N+](=O)[O-])N=C=O,52.0,1.5620999999999998,72.57
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)S,106.0,4.908300000000004,0.0
c1cc(ncc1[N+](=O)[O-])N,188.0,0.5719999999999998,82.05
c1ccc2c(c1)c(ccn2)C=O,50.0,2.0473,29.96
COc1cc(ccc1O)C#N,87.0,1.2724799999999998,53.25
c1cc2c(cc1C#N)OCO2,93.0,1.2869799999999998,42.25
CC(CO)(CO)C(=O)O,189.0,-0.9381000000000002,77.76
O=Cc1c2c(ccc1OC)cccc2,84.0,2.6609000000000007,26.3
O=S(=O)(C=C)c1ccccc1,68.0,1.6038000000000001,34.14
CCC(=O)c1ccc(cc1O)O,100.0,1.6905000000000001,57.53
c1ccc(c(c1)C(=O)NN)Cl,118.0,0.9434999999999998,55.120000000000005
c1cc(c(cc1Cl)C#N)N,96.0,1.7938800000000006,49.81
CCOC(=O)C(C(=O)OCC)C(=O)OCC,28.0,0.29190000000000005,78.90000000000002
Clc1cccc(Cl)c1CC(=O)O,159.0,2.6205000000000007,37.3
c1ccc(cc1)P(CCCP(c2ccccc2)c3ccccc3)c4ccccc4,61.0,5.642300000000005,0.0
C1CN(CCN1CCCN)CCCN,14.0,-0.6983999999999972,58.519999999999996
O=C(Cl)Oc1ccc(cc1)[N+]([O-])=O,78.0,2.3324,69.44
Cc1ccc(cc1Br)N,27.0,2.3397200000000002,26.02
c1ccc(c(c1)c2ccccc2Br)Br,80.0,4.878600000000001,0.0
CC(=O)c1ccc(cc1)OC(=O)C,53.0,1.8145,43.370000000000005
c1ccc2c(c1)OCCOCCOCCOCCO2,80.0,1.5075999999999996,46.150000000000006
c1cc(cc2c1cc[nH]2)Cl,89.0,2.8213,15.79
COc1cc(ccc1Br)OC,26.0,2.4663000000000004,18.46
OC(C)(C)C1CC=C(C)C(O)C1,131.0,1.4745,40.46
CCCCCCCCCCc1ccc(cc1)N,24.0,4.952000000000004,26.02
OC(=O)c1ccc(Cl)cc1OC,146.0,2.0468,46.53
CCCCCCC(C(=O)O)O,69.0,1.4022999999999999,57.53
c1ccc(cc1)C2CCCCC2=O,58.0,2.9133000000000013,17.07
c1cc(ccc1C=O)I,77.0,2.1037,17.07
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,206.0,1.5096200000000002,123.58
c1c(cc(cc1F)F)C(=O)O,121.0,1.6629999999999998,37.3
c1ccc(cc1)COC(=O)N2CCC[C@H]2C(=O)O,76.0,1.8722,66.84
[O-][N+](=O)C(COC(C)=O)C(OC(C)=O)c1ccccc1,71.0,1.4992,95.74000000000001
C1CC(CNC1)CO,60.0,-0.021700000000000164,32.26
CC(C)CCC#C,-124.0,2.0558,0.0
CCCc1ccc(cc1)C(=O)O,142.0,2.3373,37.3
Cc1ccc2c(c1)no[n+]2[O-],97.0,0.7696199999999999,52.97
OC(C(O)C(O)C(O)C=O)C(=O)O,166.0,-3.286500000000001,135.29
CCOc1ccc(cc1)I,28.0,2.6899000000000006,9.23
Clc1ccc(CC#N)cc1,31.0,2.40608,23.79
Cc1ccc(cc1)CC(=O)O,92.0,1.6221200000000002,37.3
COc1ccc2c(c1)no[n+]2[O-],117.0,0.4697999999999999,62.2
CN1[C@@H]2CC[C@H]1CC(=O)C2,42.0,0.8120999999999999,20.310000000000002
OC1CCC2(C)C3CCC4(C)C(CCC4C(C)CCCC(C)C)C3CC(O)C2(O)C1,237.0,5.554300000000008,60.69
Clc1ccc(/C=C/C(=O)O)cc1,248.0,2.4378,37.3
COc1ccc(cc1)/C=C/C(=O)O,173.0,1.7929999999999997,46.53
c1ccc(cc1)NC(=S)NN,138.0,0.8466999999999998,50.08
Brc1ccc(/C=C/C(=O)O)cc1,262.0,2.5469,37.3
C1C(=O)NC(=S)S1,169.0,0.13429999999999992,29.1
Oc1ccc(cc1OC)CNC(=O)CCCC/C=C/C(C)C,66.0,3.7896000000000027,58.56
O=C1CC(=O)NC(=S)N1,234.0,-1.0926,58.2
C1CSC(=S)N1,105.0,0.6076999999999999,12.03
O(CCN(C)C)c1ccc(cc1)C(c1ccccc1)=C(CC)c1ccccc1,96.0,5.996100000000006,12.47
CCNC(=S)NCC,77.0,0.49030000000000007,24.06
O=C1CCC2C3CCC4(C)CC5(OCCO5)CCC4(C)C3CCC12C,158.0,4.731400000000005,35.53
O=C1CC2CC(OC(=O)C)CCC2(C)C2CCC3(C)C(=O)CCC3C12,164.0,3.7089000000000025,60.440000000000005
C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O,166.0,-3.3787999999999987,118.22000000000001
c1cc(c(cc1[N+](=O)[O-])O)O,176.0,1.0060000000000004,83.60000000000001
C=Cc1cccc(c1)C(=O)O,95.0,2.0277999999999996,37.3
CC/C=C/CC(=O)O,11.0,1.4273,37.3
c1ccc(c(c1)c2nc3ccccc3s2)O,132.0,3.668900000000001,33.120000000000005
O[C@@H](CO)[C@H](O)[C@H](O)CO,102.0,-2.9463000000000004,101.15
c1ccc(cc1)/N=N/c2ccc(cc2)O,154.0,3.807600000000002,44.95
Cc1ccccc1NC(=O)C,111.0,1.95342,29.1
O=C(Nc1ccccc1)C[N+]([O-])=O,93.0,0.9017999999999999,72.24000000000001
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-11.0,4.7938000000000045,52.60000000000001
Cc1cccc(N)c1C,2.0,1.88564,26.02
c1ccc2c(c1)ccc(=O)o2,70.0,1.7929999999999997,30.21
Cc1cccc(c1Cl)C,-36.0,2.9568400000000015,0.0
c1cc(c(cc1Br)Cl)Cl,24.0,3.7559000000000005,0.0
Cc1ccc(cc1O)C(C)C,2.0,2.824020000000001,20.23
CC(C)c1ccc(cc1)CO,27.0,2.3023000000000002,20.23
Oc2ccc(N=Nc1ccccc1C(=O)O)cc2,205.0,3.5058000000000016,82.25
C(C(=O)CCl)Cl,44.0,1.0331,17.07
CN(C)c1ccc(cc1)N(C)C,50.0,1.8186,6.48
CNc1ccccc1C(=O)OC,18.0,1.5149,38.33
CC(=O)c1cccc(c1)OC,-7.0,1.8978,26.3
Cc1ccc(CCl)cc1,4.0,2.7338200000000006,0.0
Nc1ccc(Cl)cc1OC,51.0,1.9307999999999998,35.25
c1ccc(cc1)Cc2ccc(cc2)O,83.0,2.983000000000002,20.23
COc1cc(cc(OC)c1)C(=O)OC,43.0,1.4904,44.760000000000005
CCOC(=O)CNc1ccccc1,57.0,1.6615999999999997,38.33
c1cc(c(cc1Cl)Cl)Br,27.0,3.7559000000000005,0.0
c1ccc(cc1)Oc2cccc(c2)N,36.0,3.0611000000000006,35.25
COc1c(c(c(c(c1F)F)F)F)F,-38.0,2.3907000000000007,9.23
N#Cc1cccnc1,50.0,0.9532799999999999,36.68
O=Cc1ccc(O)cc1,118.0,1.2047,37.3
CC(=O)C,-94.0,0.5952999999999999,17.07
CCCCCCCCO,-16.0,2.3392000000000013,20.23
C(CCNCCCN)CNCCCN,29.0,-0.35659999999999753,76.1
c1cc2ccc3cccnc3c2nc1,118.0,2.7830000000000004,25.78
CC(C)NCC(O)COc1ccccc1CC=C,108.0,2.1528,41.489999999999995
Clc1ccc(cc1)C(CN)CC(=O)O,207.0,1.8569999999999995,63.32000000000001
CCCCOc1ccc(CC(=O)NO)cc1,153.0,1.9134,58.56
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,110.0,2.8907000000000007,90.9
Clc1cc(Cl)c(Cl)nc1OP(=S)(OCC)OCC,42.5,4.7181000000000015,40.58
Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,61.0,3.573240000000002,46.53
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,219.0,2.8103000000000007,71.06
ICC(N)=O,94.0,-0.09329999999999983,43.09
CNCCCC13CCC(c2ccccc12)c4ccccc34,92.0,4.211400000000004,12.03
NC(=O)CS(=O)C(c1ccccc1)c2ccccc2,164.0,2.01,60.160000000000004
CN3CC(c1ccccc1)c2cccc(N)c2C3,179.0,2.8461000000000007,29.259999999999998
CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O,178.0,0.5567000000000012,101.72999999999999
CNS(=O)(=O)Cc2ccc1[nH]cc(CCN(C)C)c1c2,169.0,1.3211999999999997,65.2
CC1(C(=O)N(C(=O)O1)C)C,47.0,0.37360000000000004,46.61
c1cc(sc1)C(=O)CC(=O)C(F)(F)F,43.0,2.4523,34.14
COc1ccccc1N3CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC3,156.0,0.7168000000000008,71.74000000000001
Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2C[C@@H](O)[C@@H]1O)c4cc3,282.0,2.580000000000001,60.69
C1=CC(=C(C=C1C(=O)O)Cl)Cl,208.0,2.6916,37.3
[O-][N+](=O)c2cc[n+]([O-])c1ccccc12,154.0,1.3814,70.08
O=S(=O)(OCC)OCC,-24.0,0.30420000000000014,52.60000000000001
CS(C)(=O)=O,109.0,-0.33919999999999995,34.14
Cc1ccc(cc1)S(=O)(N)=O,139.0,0.6424200000000001,60.160000000000004
CC(C)c1cc(c(C)c(Br)c1O)C3(OS(=O)(=O)c2ccccc23)c4cc(C(C)C)c(O)c(Br)c4C,200.0,7.497240000000008,83.83
CC(=O)NC,27.0,-0.24770000000000003,29.1
c1ccc(cc1)c2ccccc2c3ccccc3,57.0,5.0206000000000035,0.0
CCn3c1ccccc1c2ccccc23,69.0,3.8144000000000027,4.93
O=C(O)c2cccc1ccccc12,162.0,2.538000000000001,37.3
Nc1ccc(cc1)c2ccccc2,53.0,2.9358000000000013,26.02
c1ccc(cc1)C(CO)O,67.0,0.7122999999999999,40.46
Clc1cc(C)c(OC(C)C(=O)O)cc1,94.0,2.5003199999999994,46.53
O=C(Nc1ccccc1)c2ccccc2,163.0,2.938900000000001,29.1
Oc1ccc(O)c(C)c1,129.0,1.4062199999999998,40.46
C(C(CBr)Br)Br,17.0,2.5397000000000007,0.0
C(C(CCl)Cl)Cl,-14.0,2.0713999999999997,0.0
CC1CCCC1,-143.0,2.1965000000000003,0.0
CC(C)COC(=O)C(C)C,-81.0,1.8416000000000001,26.3
OC(=O)c1cc(O)ccc1,203.0,1.0904,57.53
O=[N+]([O-])c1cc(cc(c1)[N+]([O-])=O)C(=O)O,206.0,1.2011999999999998,123.58
Nc1cc(ccc1OC)[N+]([O-])=O,118.0,1.1856,78.38999999999999
O=[N+]([O-])c1cc(C=O)ccc1,59.0,1.4073,60.21
O=[N+]([O-])c1ccc(cc1)C(=O)OCC,58.0,1.7715,69.44
CNc1ccc(cc1)[N+]([O-])=O,152.0,1.6364999999999998,55.169999999999995
O=[N+]([O-])c1ccc(cc1)[N+]([O-])=O,173.0,1.503,86.28
CCN1CCOCC1,-63.0,0.3385,12.47
C=CCOc1nc(nc(OCC=C)n1)OCC=C,26.0,1.5659999999999998,66.36000000000001
O=C(Nc1ccccc1)CC(C)=O,86.0,1.6042,46.17
O=CNc1ccccc1,47.0,1.2549,29.1
O=C(C)Nc1ccc(cc1)[N+]([O-])=O,215.0,1.5531999999999997,72.24000000000001
O=C1CCCCCN1,69.0,0.6766000000000001,29.1
O=C1CCC(=O)O1,119.5,-0.15000000000000002,43.370000000000005
Cc1cccc(c1)C,-47.0,2.30344,0.0
CCCCCCS,-81.0,2.4965000000000015,0.0
CCCSCCC,-102.0,2.539600000000001,0.0
CCCCCCCCCCBr,-30.0,4.522000000000005,0.0
CCCCCCCCCC=O,-5.0,3.3260000000000023,17.07
CCCCCCCCCCCCCCO,40.0,4.679800000000005,20.23
c1ccc(cc1)OC(=O)c2ccccc2O,43.0,2.611400000000001,46.53
c1cccc2cccc2c1,99.5,2.791400000000001,0.0
c1ccncn1,21.0,0.47659999999999986,25.78
Cc2nc1ccccc1c(=O)n2c3ccccc3Cl,126.0,3.347520000000002,34.89
O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)C(F)(F)F,57.0,3.1752000000000002,86.28
O=[N+]([O-])c1ccc(cc1)C(F)(F)F,39.0,2.613600000000001,43.14
Clc1ccc(NC(C)=O)cc1,178.0,2.2984,29.1
CCCCl,-122.0,1.6352,0.0
ClCCC#N,-50.0,1.1388800000000001,23.79
CCC(C)(C)CC,-135.0,2.832600000000001,0.0
CC(=C(C)C)C,-75.0,2.3626000000000005,0.0
CC(C)C(C)C(C)C,-110.0,2.9345000000000017,0.0
c1ccc(c(c1)[N+](=O)[O-])Br,42.0,2.3573000000000004,43.14
Ic1ccc(Br)cc1,91.0,3.053700000000001,0.0
CCCC(C)(C)O,-103.0,1.5574,20.23
CC1(O)CCCCC1,26.0,1.7015,20.23
BrC(c1ccccc1)(c2ccccc2)c3ccccc3,153.0,5.373400000000004,0.0
[O-][N+](=O)c1cc([N+]([O-])=O)c(O)c2ccccc12,131.5,2.3617999999999997,106.51
Clc1cccc(Cl)c1N,40.0,2.5756000000000006,26.02
O=[N+]([O-])c1cc(cc(C(=O)O)c1O)[N+]([O-])=O,170.5,0.9067999999999998,143.81
O=[N+]([O-])c1ccccc1C#N,109.0,1.46648,66.93
CC(C)(C)OOC(=O)c1ccccc1,8.0,2.573500000000001,35.53
Brc1ccc(Br)c(C)c1,5.0,3.5200200000000015,0.0
COC(=O)c1cccc(c1)Br,32.0,2.2357000000000005,26.3
c1cc(cc(c1)C(=O)O)C=O,174.0,1.1973,54.37
O=[N+]([O-])c1cc(C#N)ccc1,117.0,1.46648,66.93
O=[N+]([O-])c1ccc(cc1)C(=O)OC,96.0,1.3814,69.44
N#Cc1cccc(C#N)c1,161.0,1.4299600000000001,47.58
CCCc1ccc(cc1)O,21.0,2.344700000000001,20.23
N#CCCc1ccccc1,-2.0,2.14278,23.79
CC(C)CC=C,-153.0,2.2184999999999997,0.0
O=C(O)CCCCCCCCCCC(=O)O,129.0,3.0566000000000013,74.6
CCCCCCCCCCCBr,-9.0,4.912100000000005,0.0
O=C(c1ccccc1)C2CCCCC2,55.0,3.449600000000002,17.07
CCC(C)C=C,-154.0,2.2184999999999997,0.0
O=C1CCCN1C,-23.0,0.23860000000000003,20.310000000000002
N#Cc1ccc(N)cc1,84.0,1.14048,49.81
FC(F)(F)C(O)C(F)(F)F,-3.0,1.4718999999999995,20.23
O=C(O)CCCCCCCCCCCCCC,52.0,5.162200000000006,37.3
CC(C)CCCCC(C)C,-55.0,3.858800000000003,0.0
CN(C)c1ccncc1,111.0,1.1476,16.130000000000003
Clc1ccc(cc1)C(=O)OC,44.0,2.1266,26.3
COC(=O)c1ccc(cc1)C=O,61.0,1.2856999999999998,43.370000000000005
Clc1cc(CC(=O)O)ccc1,78.0,1.9671,37.3
COc1cc(cc(c1OC)OC)C#N,93.0,1.5840799999999997,51.480000000000004
C(CSSCCO)O,25.0,0.3523999999999999,40.46
Clc1c(OC)cccc1Cl,31.0,3.0020000000000007,9.23
Brc2ccccc2c1ccccc1,2.0,4.116100000000002,0.0
c1ccc(c(c1)C(Cl)(Cl)Cl)Cl,30.0,4.1667000000000005,0.0
Clc1nc2ccccc2nc1Cl,152.0,2.9366000000000003,25.78
COc1cc(OC)c(cc1OC)C=O,114.0,1.5249,44.760000000000005
O=[N+]([O-])c1c(cccc1Cl)C(=O)O,237.0,1.9464,80.44
ClS(Cl)=O,-104.0,1.0427,17.07
CCC(C)N,-104.0,0.7436,26.02
CC(C)C1=NC=C(N1C)[N+](=O)[O-],61.0,1.4517,60.959999999999994
Brc1ccc(CC#N)cc1,48.0,2.515180000000001,23.79
CC(Cc1ccccc1)NC(C#N)c2ccccc2,85.0,3.472080000000002,35.82
NC(=O)CN2Cc1ccccc1OC2=O,203.0,0.4863,72.63
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,72.0,3.5550000000000006,43.14
COc1cc(cc(OC)c1OC)C(=O)NCCCCCC(O)=O,121.0,2.0871999999999997,94.09
CCC(=O)OC(=O)CC,-45.0,0.8762,43.370000000000005
CCCCCCCC#N,-45.0,2.8704800000000015,23.79
CCCCOP(=O)(OCCCC)OCCCC,-80.0,4.544600000000004,44.760000000000005
FC(F)(F)CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,164.0,4.086300000000002,32.67
Clc1cc(OC)cc(Cl)c1,40.0,3.0020000000000016,9.23
Oc1ccc(cc1OC)CO,114.0,0.8930999999999998,49.69
CCN(CC)c1ccc(cc1)C=O,40.0,2.3453,20.310000000000002
O=C(c1ccccc1)c2cccs2,57.0,2.9791000000000016,17.07
c1cnn[nH]1,24.0,-0.19530000000000008,41.57
Fc1c(c(F)c(F)c(F)c1F)c2c(F)c(F)c(F)c(F)c2F,67.0,4.7446,0.0
c1ccc2c(c1)no[n+]2[O-],69.0,0.4611999999999997,52.97
CC(C)C(N)=O,129.0,0.12770000000000004,43.09
Clc1ccc(cc1)c4nc3c2ccccc2ccn3n4,238.0,4.202900000000002,30.19
COC1=C(OC)C(=O)C(C)=CC1=O,58.5,0.5889,52.6
O=C(N)c1ccccc1Cl,143.0,1.4389,43.09
OC(=O)c1ccc(cc1)C(=O)c2ccccc2,198.0,2.615800000000001,54.37
Cc1cccc(c1)C(=O)N,96.0,1.09392,43.09
N#CCc1ccc(cc1)CC#N,95.0,1.8187600000000002,47.58
OCc1cccc(CO)c1,58.0,0.6712,40.46
N#CCc1cccc(c1)CC#N,33.0,1.8187600000000002,47.58
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(=O)O,270.0,-1.4816999999999996,99.12
O=C(N)c1ccc(Br)cc1,191.0,1.548,43.09
COc1cc(ccc1OC)[N+]([O-])=O,97.0,1.6119999999999997,61.6
COc1cc(cc(OC)c1C=O)OC,120.0,1.5249000000000001,44.760000000000005
CN1CCC(CC1)N(Cc2ccccc2)c3ccccc3,114.0,3.7874000000000025,6.48
CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O,90.0,0.9609999999999999,75.27000000000001
Fc1c(c(F)c(F)c(F)c1F)C(=O)c2ccccc2,37.5,3.613100000000002,17.07
CC1(O)CCCC1,37.0,1.3114,20.23
c1cc(ccc1CC(=O)O)Br,117.0,2.0762,37.3
CCOc1ccccc1OCC,44.0,2.484000000000001,18.46
O=C(N)c1ccc(N)cc1,182.0,0.3677,69.11
O=C(N)c1ccccc1Br,160.0,1.548,43.09
Cc1c(cccc1OC)OC,40.0,2.0122199999999997,18.46
CC(=O)c1cccc(c1)C#N,99.0,1.7608800000000002,40.86
SCc1ccc(Cl)cc1,19.0,2.769800000000001,0.0
COC(=O)NN,72.0,-0.7839,64.35
COc1cc(cc(Cl)c1)OC,34.0,2.3571999999999997,18.46
ClCc1c(c(cc(c1C)C)C)C,69.5,3.659080000000002,0.0
COc1cc(ccc1)C(N)=O,133.0,0.7941,52.32
OCc1ccccc1I,92.0,1.7835,20.23
CC(=O)Oc1ccc(cc1)c2ccccc2,88.0,3.278900000000002,26.3
C[C@@H]1CC(=O)C=C([C@]12C(=O)c3c(cc(c(c3O2)Cl)OC)OC)OC,219.0,2.8103000000000007,71.06000000000002
Sc1nc(CCC)cc(O)n1,220.0,1.4234,46.010000000000005
C1=NC2=C(N1)C(=S)N=CN2,314.0,1.0154899999999998,57.36
C=CCC2(C1CCCC=C1)C(=O)NC(=S)NC2=O,148.0,1.4361,58.2
OCNC(=S)NC,88.0,-0.9699000000000002,44.29
O=C\2c1c(cccc1)S(=O)(=O)N(C/2=C(\O)Nc3ncccc3)C,198.0,1.7376,99.60000000000001
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(O)=O)c(C)c1C,228.0,5.167060000000005,46.53
ClC1=C(Cl)[C@@]2(Cl)C(Cl)(Cl)[C@]1(Cl)[C@@H]3[C@H]2[C@@H]4C[C@H]3[C@H]5O[C@@H]45,176.0,4.481400000000002,12.53
c1cc(cc(c1)[N+](=O)[O-])C(=O)N,142.0,0.6937,86.23
NCCO,11.0,-1.0626000000000002,46.25
OCCNCCO,28.0,-1.4393999999999998,52.489999999999995
OCCN(CCO)CCO,19.5,-1.734699999999999,63.93000000000001
C(CCl)Cl,-35.0,1.464,0.0
OCCCO,-27.0,-0.6389,40.46
Cc1cccc(C)n1,-6.0,1.69844,12.89
N#CCC(=O)OCC,-22.0,0.4631799999999999,50.09
c1cc2c(cc1C=O)OCO2,36.0,1.2277999999999998,35.53
Cc1cc(N)ccc1C,51.0,1.88564,26.02
c1cc(oc1)C(=O)Cl,-1.0,1.6586,30.21
O=C(CCC(=O)OCC)OCC,-20.0,0.8927999999999999,52.60000000000001
Nc1cccc(OC)c1,0.0,1.2774,35.25
CN(C)c1ccc(Br)cc1,55.0,2.5151000000000003,3.24
Cc1ccccc1Cl,-36.0,2.6484200000000007,0.0
Cc1ccccc1Br,-27.0,2.7575200000000013,0.0
Oc1ccc(cc1OC)CC=C,-9.0,2.1292999999999997,29.46
N#CCCCCC#N,2.0,1.59396,47.58
COc1ccccc1Br,2.0,2.4577,9.23
ClC(Cl)c1ccccc1,-16.0,3.1628000000000016,0.0
C(OCc1ccccc1)c2ccccc2,3.0,3.403400000000002,9.23
Fc1cc(F)ccc1[N+](=O)[O-],9.0,1.873,43.14
C(CCCl)CCCl,-72.0,2.6343000000000014,0.0
O=C(C)c1ccc(Cl)cc1Cl,34.0,3.1960000000000015,17.07
Clc1ccc(C=O)cc1Cl,44.0,2.8059000000000003,17.07
CCOCCOCCOCC,-44.0,1.076,27.69
Oc1ccc(cc1OC)C(C)=O,114.5,1.6034,46.53
COc1ccc(cc1)C(=O)OC,50.0,1.4818,35.53
CC(C)(O)C(C)(C)O,43.0,0.5282,40.46
Clc1ccccc1CC#N,24.0,2.40608,23.79
COc1ccccc1C=O,38.0,1.5076999999999998,26.3
O=Cc1cc(Cl)ccc1,18.0,2.1525,17.07
O=[N+]([O-])c1cc(Cl)ccc1Cl,56.0,2.9016,43.14
ClCc1ccccc1CCl,56.0,3.164200000000002,0.0
CCOC(=O)c1ccc(cc1)OC,8.0,1.8719,35.53
COCc1ccccc1,-53.0,1.8330000000000002,9.23
Clc1ccc(Cl)c(I)c1,21.0,3.5980000000000008,0.0
O=[N+]([O-])c1ccc(Br)cc1,126.0,2.3573000000000004,43.14
Cc1cc(Br)c(C)cc1,10.0,3.065940000000001,0.0
OC(=O)CC(O)(CC(O)=O)C(=O)O,153.0,-1.2484999999999995,132.13
CCC=O,-81.0,0.5952999999999999,17.07
CN(C)c1ccccc1,2.0,1.7526,3.24
CCCO,-127.0,0.3887,20.23
CC1=CNC(=O)NC1=O,316.5,-0.6283800000000002,65.72
Oc1ccc(Cl)c(O)c1,107.0,1.7511999999999999,40.46
Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,147.0,5.376700000000004,17.82
BrCBr,-52.0,1.7337,0.0
NC(=O)OCC(COC(N)=O)c1ccccc1,151.0,0.9607999999999993,104.64000000000001
ClC(Cl)C(F)(F)OC,-35.0,2.0292999999999997,9.23
Cc1ncc([N+]([O-])=O)n1CCO,160.0,0.09201999999999994,81.19
Oc1cccc(O)c1,111.0,1.0977999999999999,40.46
COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,204.5,0.8768,116.43
NC(=O)OCC,48.0,0.10160000000000013,52.32000000000001
OC(=O)c1c(Cl)cccc1Cl,144.0,2.691600000000001,37.3
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,163.0,4.269300000000004,37.3
CCCCCO,-78.0,1.1689,20.23
CC(C)Cl,-118.0,1.6336,0.0
CC(C)(C)O,25.0,0.7771999999999999,20.23
CC(C)(C)CC,-100.0,2.442500000000001,0.0
CC(C)(C)C(C)=O,-52.5,1.6215,17.07
CC(=O)CC,-87.0,0.9854,17.07
C=CC(=O)O,13.0,0.25699999999999995,37.3
CC(C)C(C)C,-128.0,2.2984,0.0
CC(C)C(=O)O,-47.0,0.727,37.3
ClC(Cl)C(Cl)Cl,-43.0,2.5938,0.0
Cc1cccc(C)c1[N+](=O)[O-],15.0,2.21164,43.14
OC(=O)c1ccccc1I,162.5,1.9894,37.3
CC(C)c1ccccc1O,16.0,2.5156000000000014,20.23
Oc2cccc1ccccc12,95.0,2.5454000000000008,20.23
O=C(CC)c1ccccc1,18.0,2.2793,17.07
CCOC(=O)C(=O)OCC,-41.0,0.11260000000000003,52.60000000000001
CC1=CC(=C(C=C1C)C)C,79.0,2.920280000000001,0.0
CCC(=O)CC,-40.0,1.3755,17.07
[O-][N+](=O)c1ccccc1,5.0,1.5948,43.14
O=[N+]([O-])c1cccc(c1)[N+]([O-])=O,89.0,1.503,86.28
ON=C1/CCCCC1,90.0,1.7807,32.59
CCCN(CCC)CCC,-93.5,2.5184000000000006,3.24
CCCc1ccccc1,-99.0,2.639100000000001,0.0
CCNc1ccccc1,-64.0,2.1184,12.03
O=COC,-100.0,-0.2108,26.3
C=C(C)CC(C)(C)C,-94.0,2.9987000000000013,0.0
CC1CCCCC1,-127.0,2.5866000000000007,0.0
Clc1ccccc1,-45.0,2.34,0.0
CCCCN,-49.0,0.7452000000000001,26.02
CCCCCCCCC,-53.0,3.7569000000000026,0.0
CCCCCCCCN,-1.0,2.3056,26.02
CCCCCCCCCCO,7.0,3.119400000000002,20.23
CCCCCCCCCCCCCCCCCCCC,36.7,8.048000000000007,0.0
c1ccc(cc1)C(c2ccccc2)C(=O)O,147.0,2.9031000000000002,37.3
O=C(O)CCCCCCC(=O)O,143.0,1.4962000000000002,74.6
CC(C)(C)Cl,-26.0,2.0237,0.0
c1ccccc1C(c2ccccc2)c3ccccc3,94.0,4.866800000000003,0.0
